TSR|monsterKey|setting|mainTitle|title|name|Diet|Frequency|Hit Dice|Intelligence|Magic Resistance|Morale|Movement|No. Appearing|No. of Attacks|Organization|Size|Special Attacks|Special Defenses|THAC0|Treasure|XP Value|Alignment|Armor Class|Climate/Terrain|Damage/Attack
['2501']|jelgiamy|Mystara|Jellyfish, Giant (Mystara)|Jellyfish, Giant (Mystara)|Death's Head|Carnivore|Rare|6|Non- (0)|10%|Average (10)|Sw 3|1d4|24 (1d6/target)|School|H (14' diameter)|Poison|Nil|15|U|2,000|Neutral|6|Nonarctic ocean|1d12 each (tentacle sting)
['2501']|jelgiamy|Mystara|Jellyfish, Giant (Mystara)|Jellyfish, Giant (Mystara)|Galley|Carnivore|Rare|5|Non- (0)|Nil|Average (10)|Sw 12|1d6|16 (1d4/target)|School|L (12' diameter)|Spit venom|Nil|15|Nil|975|Neutral|8|Nonarctic ocean|1d8 each (tentacle sting)
['2501']|jelgiamy|Mystara|Jellyfish, Giant (Mystara)|Jellyfish, Giant (Mystara)|Marauder|Carnivore|Uncommon|4|Non- (0)|Nil|Average (10)|Sw 1|1d10|40 (1d4/target)|School|L (10' diameter)|Paralysis, surprise|Nil|17|Nil|975|Neutral|9|Nonarctic ocean|1d10 each (tentacle sting)
['2501']|kna|Mystara|Kna|Kna|Kna|Omnivore|Common|7|Very (11-12)|Nil|Elite (14)|Sw 15|2d10|1 or 3|Tribe|L (10-12' tall)|Nil|Skin protects against fire, blunt weapons|15|P (A)|975|Neutral good (80%)  or neutral evil (20%)|5|Any ocean|By weapon or 1d4 (claw)/1d4 (claw)/1d3 (bite)
['2501']|kopru|Mystara|Kopru|Kopru|Kopru|Omnivore|Rare|8+4|Average (8-10)|Nil|Elite (13)|8, Sw 15|1d3|4|Pack|M (6'+ long)|Tail crush (3d6), charm|+2 saving throw vs. magic|13|I,N|3,000|Chaotic evil|8|Tropical oceans and swamps|1d4 (claw)/1d4 (claw)/1d4 (bite)/3d4 (tail lash)
['2501']|lizamyst|Mystara|Lizard (Mystara)|Lizard (Mystara)|Draco|Carnivore|Uncommon|4+2|Semi- (2)|Nil|Average (9)|12, Glide 15|1d4|1|Pack|M (6' long)|Surprise|Nil|17|U|420|Neutral|5|Temperate forests and hills|1d10 (bite)
['2501']|lizamyst|Mystara|Lizard (Mystara)|Lizard (Mystara)|Footpad (giant)|Omnivore|Rare|2+1|Semi- (2)|Nil|Average (9)|12, Cl 6|1d3|1|Pack|L (8' long)|Nil|Climb walls|19|Nil|120|Neutral|6|Temperate hills and subterranean|1d6 (bite)
['2501']|lizamyst|Mystara|Lizard (Mystara)|Lizard (Mystara)|Gecko (giant)|Carnivore|Uncommon|3+1|Semi- (2)|Nil|Average (9)|12, Cl 6|1d6|1|Pack|M (5' long)|Surprise|Climb walls|17|U|270|Neutral|5|Temperate forests and urban|1d8 (bite)
['2501']|lizamyst|Mystara|Lizard (Mystara)|Lizard (Mystara)|Horned Chameleon|Carnivore|Uncommon|5|Semi- (2)|Nil|Average (10)|12|1d3|2|Pack|L (7' long)|Surprise, tail sweep|Nil|15|U|420|Neutral|2|Temperate forests and hills|2d4 (bite)/1d6 (horn)
['2501']|lizamyst|Mystara|Lizard (Mystara)|Lizard (Mystara)|Lava|Carnivore|Very rare|4|Semi- (2)|Nil|Champion (15)|9|1|1|Solitary|M (6' long)|Heat|Weapon melt, fire immunity|17|Nil|420|Neutral|3|Volcanlc subterranean caverns|1d6 (bite)
['2501']|lizamyst|Mystara|Lizard (Mystara)|Lizard (Mystara)|Rockhome|Omnivore|Common|3|Semi- (2-4)|Nil|Average (10)|15|2d4|1|Pack|L (9' tall)|Nil|Nil|17|Nil|65|Neutral|5|Nonarctic subterranean caverns|1d6 (bite)
['2501']|lizamyst|Mystara|Lizard (Mystara)|Lizard (Mystara)|Tuatara (giant)|Carnivore|Uncommon|6|Semi- (2)|Nil|Average (8)|9|1d2|1|Pack|L (8' long)|Nil|Nil|15|V|270|Neutral|4|Dry temperate plains|1d6 (bite)
['2501']|lizamyst|Mystara|Lizard (Mystara)|Lizard (Mystara)|Xytar|Carnivore|Rare|5+1|Semi- (4)|Nil|Elite (13)|12|1d6|1|Pack|L (8' long)|Breath weapon|Nil|15|Nil|650|Neutral|3|Subtropical or tropxal desert|1d10 (bite)
['2501']|lizkinmy|Mystara|Lizard-kin (Mystara)|Lizard-kin (Mystara)|Cayman|Omnivore|Uncommon|2|Average (8-10)|Nil|Average (9)|9|10d6|1|Village|S (1' tall)|Surprise|Stealth|19|K|65<br>Shaman: 175|Neutral|7|Temperate or subtropical swamp or forests|1d3 (bite) or by weapon
['2501']|lizkinmy|Mystara|Lizard-kin (Mystara)|Lizard-kin (Mystara)|Chameleon Man|Omnivore|Rare|2|Average (8-10)|Nil|Average (10)|12|2d4|1|Clan|M (7' tall)|Dimension door|Nil|19|E (Q,S)|120<br>Bodyguard: 175<br>Leader: 420|Neutral|10|Nonarctic woods, plains, or caverns|By weapon
['2501']|lizkinmy|Mystara|Lizard-kin (Mystara)|Lizard-kin (Mystara)|Gator Man|Carnivore|Rare|7|Low (5-7)|Nil|Champion (15)|12, Sw 18|1d6|2|Village|L (8' tall)|Nil|Nil|13|M|420<br>Leader: 650|Chaotic evil|1|Tropical or subtropical swamp|2d4 (bite)<br>and by weapon +2
['2501']|lizkinmy|Mystara|Lizard-kin (Mystara)|Lizard-kin (Mystara)|Sis'thik|Omnivore|Rare|3+3|Average (8-10)|Nil|Elite (13)|9|3d6|1 or 3|Tribe|M (6' tall)|Nil|Fire resistance|17|A|175<br>Bodyguard: 270<br>Shaman: 650<br>Queen: 975|Neutral evil|5 (4 with armor)|Tropical or subtropical desert|By weapon +2 or 1d6 (claw)/1d6 (claw)/1d3 (bite)
['2501', '2524']|lupin|Mystara|Lupin|Lupin|Lupin|Carnivore|Common|2|Average (8-10)|Nil|Average (8-10)|12|2d6|1|Band|M (5-7' tall)|Nil|Detect invisibility|19|K|65 or per level|Any (usually good)|10|Any|By weapon
['2501']|lycawejm|Mystara|Lycanthrope, Werejaguar (Mystara)|Lycanthrope, Werejaguar (Mystara)|Lycanthrope, Werejaguar (Mystara)|Carnivore|Very rare|5+2|Low to very (5-12)|Nil|Elite (13)|18|1|3|Solitary|M (6' tall in human form)|Rear claws (1d6 each), leaping|Hit only by silver or +1 or better weapons, surprise|15|U|2,000|Chaotic evil|4|Jungle|1d4 (claw)/1d4 (claw)/1d8 (bite)
['2501']|lycawesw|Mystara|Lycanthrope, Wereswine|Lycanthrope, Wereswine|Lycanthrope, Wereswine|Carnivore|Uncommon|9|Very (11-12)|Nil|Champion (15)|18|1d8|1|Herd|M (6' tall in human form)|Charm|Hit only by silver or +1 or better weapons|11|C|2,000|Chaotic evil|3|Any forest, swamp, or urban|1d6 (tusks) or by weapon
['2501']|magen|Mystara|Magen|Magen|Caldron|Nil|Very rare|4|Average (9)|40%|Fearless (20)|12|1d4|1|Solitary|M (6' tall)|Entanglement, acid|Spell immunities|17|V|175|Neutral|5|Any|By weapon
['2501']|magen|Mystara|Magen|Magen|Demos|Nil|Any|3+2|Average (9)|30%|Fearless (20)|12|2d6|1|Solitary|M (6' tall)|Nil|Spell immunities|17|C|120|Neutral|7 or armor type|Very rare|By weapon
['2501']|magen|Mystara|Magen|Magen|Galvan|Nil|Very rare|5|Average (9)|50%|Fearless (20)|12|1d3|1|Solitary|M (6' tall)|Lightning bolt|Spell immunities|15|C|420|Neutral|3|Any|By weapon
['2501']|magen|Mystara|Magen|Magen|Hypnos|Nil|Very rare|2|Average (9)|20%|Fearless (20)|12|1|1|Solitary|M (6' tall)|Charm|Spell immunities|19|U|175|Neutral|7|Any|By weapon
['2501']|manikin|Mystara|Manikin|Manikin|Manikin|Water and soil nutrients|Rare|1-4 hp|Animal (1)|Nil|Unsteady (6)|12|1|0|Solitary|T (10&rdquo; tall)|Shriek|Melding, hide in shadows|Nil|Nil|120|Neutral|6|Wizards' laboratories|Nil
['2501']|mek|Mystara|Mek|Mek|Mek|Nil|Very rare|11-16|Non- (0)|Nil|Fearless (20)|9|1|2|Solitary|L or H (15-25' tall)|Paralyzing breath|Spell immunity|11-12 Hit Dice: 9<br>13-14 Hit Dice: 7<br>15-16 Hit Dice: 8|Nil|11 HD: 12,000<br>12 HD: 13,000<br>13 HD: 14,000<br>14 HD: 15,000<br>15 HD: 16,000<br>16 HD: 17,000|Neutral|-4|Ruins or any|5d6+10 (fist)/5d6+10 (fist)
['2501']|mujina|Mystara|Mujina|Mujina|Mujina|Omnivore|Very rare|8|Average (8-10)|Nil|Elite (13)|12|1d4|2|Solitary|M (5-7' tall)|Fear|Disguise|13|E|2,000|Chaotic evil|4|Any|By weapon +6/by weapon +6
['2501']|nagpa|Mystara|Nagpa|Nagpa|Nagpa|Omnivore|Very rare|9|Exceptional (15-16)|15%|Elite (13)|12|1|1|Solitary|M (5-6' tall)|Spells|Nil|11|I|3,000|Chaotic neutral|3|Nonarctic desert, ruins|1d8 (staff)
['2173', '2501', '9533']|nehthalg|Mystara|Neh-thalggu|Neh-thalggu|Neh-thalggu|Brains|Very rare|10|Very (11-12)|Nil|Elite (14)|18|1|1|Solitary|L (10' long)|Spells|Spells|11|Nil|2,000|Chaotic neutral|2|Any|1d10 (bite)
['2501']|nigshams|Mystara|Nightshade (Mystara)|Nightshade (Mystara)|Nightcrawler|None|Very rare|25|Supra-genius (19-20)|Nil|Fearless (20)|12, Br 24|1|2|Solitary|G (100' long)|Surprise; see below|See below|4|U|19,000|Chaotic evil|-4|Any|2d10 (bite)/2d4 (sting)
['2501']|nigshams|Mystara|Nightshade (Mystara)|Nightshade (Mystara)|Nightwalker|None|Very rare|21|Supra-genius (19-20)|Nil|Fearless (20)|15, Fl 6 (C)|1|2|Solitary|H (20' tall)|Surprise; see below|See below|5|U|18,000|Chaotic evil|-6|Any|3d10 (fist)/3d10 (fist)
['2501']|nigshams|Mystara|Nightshade (Mystara)|Nightshade (Mystara)|Nightwing|None|Very rare|17|Supra-genius (19-20)|Nil|Fearless (20)|3, Fl 24 (B)|1|1|Solitary|G (30' long)|Surprise; see below|See below|5|U|17,000|Chaotic evil|-8|Any|1d6+6 (bite)
['2501']|nuckalav|Mystara|Nuckalavee|Nuckalavee|Nuckalavee|Omnivore|Rare|11|Average (8-10)|20%|Champion (15)|12, Sw 36|1|2|Solitary|H (7' tall at shoulder)|Death aura, fear, breath weapon|Reeeneration. immunities. possible spellcasting|9|Nil|11,000<br>Spellcaster: 12,000|Chaotic evil|4|Temperate or subarctic coastal waters, ruins|3d8 (claw)/3d8 (claw)
['2166', '2501']|pegataur|Mystara|Pegataur|Pegataur|Pegataur|Omnivore|Very rare|5 to 8|Average (8-10)|Nil|Elite (13)|18, Fl 36 (C; D when encumbered)|2-20|3|Tribal|L (8' tall)|Dive|30% immunity to <i>sleep</i> and <i>charm</i>|5-6 HD: 15<br>7-8 HD 13|M,Q (E)|975<br>Spellcaster (5 HD): 1,400<br>6 HD leader: 1,400<br>7 HD leader: 2.000<br>8 HD leader: 5,000|Neutral good|7 (or better with armor)|Temperate mountains|1d6/1d6 (hooves)/by weapon
['2501', '2524']|phanaton|Mystara|Phanaton|Phanaton|Phanaton|Omnivore|Rare|1-1|Average (8-10)|Nil|Average (8)|9, Gl 15|3d6|1|Clan|S (3' tall)|Surprise|+2 bonus on all saving throws|20|Nil|35<br>Warrior: 120<br>Chief: 270<br>King: 2,000|Chaotic good|7|Tropical or subtropical jungles and forests|1d4 (bite) or by weapon
['2501']|plandams|Mystara|Plant, Dangerous (Mystara)|Plant, Dangerous (Mystara)|Amber Lotus|Soil, water|Rare|1-4 hit points|Non- (0)|Nil|Steady (12)|Nil|3d6|0|Solitary|T (6&rdquo; diameter)|Sleep pollen|Nil|Nil|Nil|15|Neutral|9|Temperate to tropical forests, jungles, and swamps|Nil
['2501']|plandams|Mystara|Plant, Dangerous (Mystara)|Plant, Dangerous (Mystara)|Archer bush|Carnivore|Rare|2|Non- (0)|Nil|Steady (12)|3|1d20|1|Solitary|S (3' tall)|Nil|Nil|19|V|35|Neutral|7|Temperate plains or forests|1d4 (thorn spray)
['2501']|plandams|Mystara|Plant, Dangerous (Mystara)|Plant, Dangerous (Mystara)|Grab Grass|Carnivore|Common|1 per 5' square|Non- (0)|Nil|Steady (12)|3|1 patch|0|Solitary|S-M(3-5' tall)|Grab|Nil|Nil|Nil|85|Neutral|9|Nonarctic plains and hills|Special
['2501']|plandams|Mystara|Plant, Dangerous (Mystara)|Plant, Dangerous (Mystara)|Vampire Rose|Carnivore|Rare|4|Non- (0)|Nil|Steady (12)|3|1d8|1|Solitary|S (3-4' tall)|Blood drain|Nil|17|Nil|175|Neutral|7|Temperate or subtropical swamps, plains, and ruins|1d8 (thorn lash)
['2501']|plasm|Mystara|Plasm|Plasm|Giant|Elemental matter|Very rare|12|Average (8)|Nil|Champion (15)|12|1d4|2|Solitary|L (12' tall)|Elemental cloud|See below|9|Nil|9,000|Chaotic evil|-4|Ethereal Plane|3d6 (claw)/3d6 (claw)
['2501']|plasm|Mystara|Plasm|Plasm|Normal|Elemental matter|Very rare|6|Average (8)|Nil|Elite (13)|12|1d10|2|Solitary|M (6' tall)|Elemental Cloud|See below|15|Nil|3,000|Chaotic evil|0|Ethereal Plane|2d6 (claw)/2d6 (claw)
['2501', '2524']|rakasta|Mystara|Rakasta|Rakasta|Rakasta|Omnivore|Rare|2+1|Very (11-12)|Nil|Elite (14)|9|3d10|3|Pride|M (5-7' tall)|Rear claws for 1d3 damage each|Nil|19|M|65<br>Hatra: 120|Neutral|6|Temperate to tropical plains and deserts|1d2 (claw)/1d2 (claw)/1d4 (bite) or 1d4 (kasa)/1d4 (kasa)/1d4 (bite)
['2501']|rockman|Mystara|Rock Man|Rock Man|Rock Man|Minerals|Very rare|3|Average (8-10)|Nil|Steady (12)|6|1d6|2|Clan|M (6-7' tall)|Nil|Immune to fire|17|I (see below)|120|Lawful neutral|2|Temperate mountains|1d8+6 (fist)/1d8+6 (fist)
['2501']|sabrecla|Mystara|Sabreclaw|Sabreclaw|Sabreclaw|Carnivore|Very rare|5|Semi- (2)|Nil|Champion (16)|12, Fl 36 (D)|1d4+1 wings of 2d10 members|1|Wing|M (6' tall)|Attacks as a 9 HD creature; dive, grab|Shared hit points|11|D|1,400 per wing|Lawful evil|2|Any nonarid Ruins|1d12 (claw)
['2501']|sacrol|Mystara|Sacrol|Sacrol|Sacrol|Special|Very rare|8|Low (7)|Nil|Fearless (20)|18|1|2|Solitary|S (4' across)|Level drain|Hit only by +1 or better weapon|13|Nil|6,000|Chaotic evil|5|Any|2d8 (tentacle)/2d8 (tentacle)
['2501']|scamille|Mystara|Scamille|Scamille|Scamille|Omnivore|Very rare|10|Average (8)|Nil|Elite (13)|8|1d4|6|Solitary|M-L (6-10' across)|See below|Nil|11|Nil|8,000|Neutral|5|Subterranean|8d6 each (pseudopods)
['2501']|shapeshi|Mystara|Shapeshifter|Shapeshifter|Adaptor|Omnivore|Very rare|8|<nobr>Genius (17-18)</nobr>|Nil|Champion (15)|12|1d6|2|Cell|M (5-6' tall)|See below|See below|13|V|2,000|Any|9|Any|By weapon +4
['2501']|shapeshi|Mystara|Shapeshifter|Shapeshifter|Metamorph|Omnivore|Rare|3+1|High (13-14)|Nil|Average (10)|12|1d20|1|Clan|M (6-7' tall)|Nil|Shapechange|17|W|270<br>Leader: 650|Chaotic neutral|5|Temperate mountains and forests|By weapon
['2501']|shapeshi|Mystara|Shapeshifter|Shapeshifter|Polymar|Omnivore|Rare|10|Low (5-7)|Nil|Steady (11)|6|1d3|3|Pack|S-L (3-10' across)|Nil|Nil|11|B|2,000|Lawful neutral|9|Any|1d6 each (pseudopods)
['2501']|shapeshi|Mystara|Shapeshifter|Shapeshifter|Randara|Carnivore|Very rare|14|High (13-14)|Nil|Steady (11)|18|1|As chosen form|Solitary|S-M (2-7' tall)|Spell use|Hit only by +1 or better weapons|7|F&times;3|8,000|Neutral evil|0|Any|As chosen form
['2501']|shargugh|Mystara|Shargugh|Shargugh|Shargugh|Omnivore|Very rare|3|Average (8-10)|Nil|Steady (11)|15|1d3|1|Solitary or clan|S (3' tall)|Stone throwing|Concealment, <i>transpon via plants</i>|17|U|175|Neutral|7|Forest|1d4 (bite) or by weapon
['2501']|sharkkin|Mystara|Shark-kin|Shark-kin|Shark-kin|Omnivore|Common|2|Average (8-10)|Nil|Steady (12)|Sw 24|1d4&times;20|3 or 2|Tribal|M (6-7' long)|Nil|Nil|19|U|65<br>Elder: 120|Neutral|5|Any ocean|1d3 (claw)/1d3 (claw)/1d6 (bite) or 1d6 (bite) and by weapon
['2501']|sollux|Mystara|Sollux|Sollux|Sollux|Omnivore|Very rare|10-14|Highly (13-14)|Nil|Champion (16)|12|1|2 (5/2)|Solitary|M (7' tall)|Weapon specialization, exceptional Strength|Immune to fire and illusions, saving throw bonus vs. magic|10 HD: 11<br>11 HD: 10<br>12 HD: 9<br>13 HD: 8<br>14 HD: 7<br>|Z|10 HD: 3,000<br>11 HD: 4,000<br>12 HD: 5,000<br>13 HD: 6,000<br>14 HD: 7,000|Lawful neutral|0 (8)|Desert, mountain, subterranean|By weapon +3
['2501']|specdeat|Mystara|Spectral Death|Spectral Death|Spectral Death|Nil|Very rare|10|Average (8-10)|Nil|Fearless (20)|Fl 18 (A)|1|2|Solitary|M (5' diameter)|Wisdom drain|Hit only by magical weapons, immune to some spell effects|11|Nil|5,000|Neutral evil|0|Any|1d10 (claw)/1d10 (claw)
['2501']|spechoun|Mystara|Spectral Hound|Spectral Hound|Spectral Hound|Carnivore|Very rare|5|Semi- (2-4)|Nil|Fearless (19)|15|1d6|1|Solitary or pack|M (5' long)|Bite victims become astral|Keen senses, hit only by silver or magical weapons|15|Nil|975|Chaotic evil|-2|Any|2d6 (bite)
['2501']|spidekin|Mystara|Spider-kin|Spider-kin|Aranea|Carnivore|Rare|17|Highly (13-14)|Nil|Steady (11)|3|1d6|1|Solitary|L (7' diameter)|Poison, spells|Spells|18, Wb 12|D|650|Chaotlc neutral|7|Non-artic forest|1d6 (bite)
['2501']|spidekin|Mystara|Spider-kin|Spider-kin|Planar Spider|Omnivore|Very rare|5-12|Very (11-12)|M (5' diameter)|Steady (11)|18|3d6|1|Group or nation|Phasing|Poison, phasing|Nil|15 (5-6 HD)<br>13 (7-8 HD)<br>11 (9-10 HD)<br>9 (11-12 HD)|Special|5 HD: 2,000<br>6 HD: 3,000<br>7 HD: 4,000<br>8 HD: 5,000<br>9 HD: 6,000<br>10 HD: 7,000<br>11 HD: 8,000<br>12 HD: 9,000|Any|6|Any|2d6 (bite)
['2501']|spidekin|Mystara|Spider-kin|Spider-kin|Ploppéd|Carnivore|Very rare|½|Non (0)|Nil|Unsteady (6)|12, Jp 20|2d6|1|Solitary|T (9&rdquo; diameter)|Poison, leap|Thief abilities|20|Nil|65|Neutral|9|Mountains|1 (bite)
['2501']|spidekin|Mystara|Spider-kin|Spider-kin|Rhagodessa|Carnivore|Rare|4+2|Non (0)|Nil|Steady (12)|15|1d6|1|Solitary|L (7' long)|Grapple|Nil|17|O,U|270|Neutral|5|Forest, mountains, subterranean|2d4 (bite)
['2501']|spirmyst|Mystara|Spirit (Mystara)|Spirit (Mystara)|Druj|None|Very rare|14|High (13-14)|Nil|Fearless (20)|Fl 9 (A)|1|1 or 4|Solitary|T (varies)|Poison touch, spells (paralysis)|Animate dead, immune to some spells|7|Nil (H)|16,000|Neutral evil|-4|Any|Eye: Nil<br>Hand: 1d4 (strike)<br>Skull: 1d6 (bite)
['2501']|spirmyst|Mystara|Spirit (Mystara)|Spirit (Mystara)|Odic|None|Very rare|16|Very (11-12)|Nil|Fearless (20)|0|1|1|Solitary|M (varies)|Poison touch, spells, charm, energy drain|Animate dead, immune to some spells|5|Nil (H)|22,000|Neutral evil|-4|Any non-desert land|1d12 (branch)
['2501']|statlivi|Mystara|Statue, Living|Statue, Living|Crystal|Nil|Very rare|3|Low (5-7)|Nil|Fearless (20)|9|1d6|2|Solitary|M (6' tall)|Nil|See below|17|Nil|120|Neutral|4|Any|1d6 (fist)/1d6 (fist)
['2501']|statlivi|Mystara|Statue, Living|Statue, Living|Iron|Nil|Very rare|4|Low (5-7)|Nil|Fearless (20)|3|1d4|2|Solitary|L (8-10' tall)|Nil|See below|17|Nil|420|Neutral|2|Any|1d8 (fist)/1d8 (fist)
['2501']|statlivi|Mystara|Statue, Living|Statue, Living|Jade|Nil|Very rare|3+1|Low (5-7)|Nil|Fearless (20)|6|1d6|2|Solitary|M (6' tall)|Nil|See below|17|Nil|270|Neutral|4|Any|1d6 (fist)/1d6 (fist)
['2501']|statlivi|Mystara|Statue, Living|Statue, Living|Rock/Ooze|Nil|Very rare|5|Low (5-7)|Nil|Fearless (20)|6|1d8|2|Solitary|L (9' tall)|Squirt|See below|15|Nil|Rock: 420<br>Ooze: 650|Neutral|4|Any|2d6 fist)/2d6 (fist)
['2501']|statlivi|Mystara|Statue, Living|Statue, Living|Silver|Nil|Very rare|1+1|Low (5-7)|Nil|Fearless (20)|12|2d6|1|Solitary|T (1' tall)|Nil|See below|19|Nil|120|Neutral|4|Any|2d4 (bite)
['2501']|statlivi|Mystara|Statue, Living|Statue, Living|Steel|Nil|Very rare|5|Low (5-7)|Nil|Fearless (20)|3|1d4|2|Solitary|M (6' tall)|Nil|See below|15|Nil|650|Neutral|1|Any|1d8 (fist)/1d8 (fist)
['2501']|surtaki|Mystara|Surtaki|Surtaki|Surtaki|Carnivore|Very rare|6|Semi- (2-4)|Nil|Elite (13)|12|1d3|3|Solitary|L (5' at the shoulder)|Charge|Quills, disease|15|Nil|650|Chaotic evil|6|Open hills, badlands|1d10 (hoof)/1d10 (hoof)/1d6 (bite)
['2501']|tabi|Mystara|Tabi|Tabi|Tabi|Carnivore|Very rare|5|Average (8-10)|Nil|Steady (11)|6, Fl 24 (C)|1d4|2|Solitary|T (3' wingspan)|Poison|Nil|15|Nil|650|Chaotic neutral|6|Ruins, subterranean, urban|1d4 (claw)/1d4 (claw)
['2501']|thoul|Mystara|Thoul|Thoul|Thoul|Omnivore|Very rare|3|Low (5-7)|Nil|Champion (15)|12|1d6|2 or 1|Solitary or tribal|M (6½' tall)|Paralyzation|Regeneration|17|C|270<br>Spellcaster, 1st level: 420<br>Spellcaster, 2nd level: 650<br>Spellcaster, 3rd level: 975<br>Spellcaster, 4th level: 1,400|Lawful evil|6|Any non-arctic|1d3 (claw)/1d3 (claw) or by weapon
['2501']|thunhead|Mystara|Thunderhead|Thunderhead|Thunderhead|Carnivore|Very rare (common in thunderstorms)|8 (16 in thunderstorms)|Low (5-7)|Nil|Elite (14)|3, Fl 18 (E)|1d3|2|Solitary|H (30' wingspan)|Lightning bolt|Nil|13 (5 in thunderstorms)|Nil|2,000 (10,000 in thunderstorms)|Chaotic evil|0|Aerial, thunderstorms|2d6 (claw)/2d6 (claw)
['2501']|tigeebon|Mystara|Tiger, Ebon|Tiger, Ebon|Tiger, Ebon|Carnivore|Very rare|6|Animal (1)|Nil|Fearless (20)|15|1|3|Solitary|L (8' long)|Bite causes blindness|Stealth, concealment, hit only by magical weapons|15|Nil|975|Neutral|6|Any|1d4 (claw)/1d4 (claw)/2d4 (bite)
['2501']|topi|Mystara|Topi|Topi|Topi|None|Very rare|3|Semi- (2-4)|Nil|Average (10) or fearless (20)|12|2d4|2|Group|T (2' tall)|Poison, leap|Immune to some spells|17|Nil|270|Chaotic evil|6|Tropical or subtropical jungles, ruins, subterranean|1d6 (claw)/1d6 (claw)
['2501', '2524']|tortle|Mystara|Tortle|Tortle|Snapper|Carnivore|Rare|3|Average (8-10)|Nil|Steady (11-12)|6, Sw 18|2d10|3 (claw/claw/bite)|Pack|M (6-7' tall)|Nil|Nil|17|U|120|Lawful evil|5|Ocean shores|1d6/1d6/2d4 (or weapon + bite)
['2501', '2524']|tortle|Mystara|Tortle|Tortle|Tortle|Omnivore|Uncommon|2|Average (8-10)|Nil|Fanatic (17-18)|6, Sw 3|2d6|2 (claws)|Tribe|M (5-7' tall)|Bite|Shell|19|K|120|Any|3 (1)|Forest, beaches|1d4/1d4 (or by weapon)
['2501']|vampvely|Mystara|Vampire, Velya|Vampire, Velya|Vampire, Velya|Blood|Very rare|7|Average to Very (10-12)|Nil|Fanatic (18)|Sw 12 or as animal|1|1 or as animal|Solitary|M (6' tall)|Energy drain, charm, shapechange|Regeneration, immune to normal weapons and some spells|13|F|5,000|Chaotic evil|3|Ocean or swamp|1d8 (touch) or as animal
['2501']|whitfang|Mystara|White Fang|White Fang|White Fang|Carnivore|Rare|6|Semi- (2-4)|Nil|Champion (16)|18, Br 9, Sw 12|1d3|2|Solitary|H (15-2O' long)|Poison|Camouflage|15|Nil|975|Neutral|4|Arctic|2d6 (bite)/2d6 (tail lash)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Caecillia|Carnivore|Rare|6|Non- (0)|Nil|Elite (13)|6, Br 3|1|1|Solitary|G (30' long)|Swallow|Nil|15|B|650|Neutral|6|Any nonarctic|1d8 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Fyrsnaca|Minerals|Very rare|10|Low (5-7)|Nil|Elite (13)|6, Br 3|1d2|1|Solitary|G (70' long)|Fiery breath|Nil|11|R|2,000|Chaotic neutral|5|Subterranean|1d8 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Great Annelid|Minerals|Very rare|25-50|Non- (0)|Nil|Champion (16)|30, Br 24|1|1|Solitary|G (1,000'+ long)|Swallow|Immune to heat and pressure|3|Nil|16,000|Neutral|7|Subterranean|3d6 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Leviathan, Desert|Omnivore|Very rare|60|Non- (0)|Nil|Fearless (19)|Br 24|1|1|Solitary|G (500' long)|Swallow|See below|1|Nil|20,000|Neutral|2|Desert|3d12 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Leviathan, Marine|Omnivore|Very rare|70|Non- (0)|Nil|Fanatic (18)|Sw 24|1|1|Solitary|G (650' long)|Swallow, whirlpool|See below|1|Nil|25,000|Neutral|4|Ocean|4d10 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Red Worm|Carnivore|Rare|2+2|Animal (1)|Nil|Champion (15)|9, Br 3|2d6|1|Brood|L (10' long)|Poison|Nil|19|Q|650|Chaotic neutral|7|Subterranean|1d4 (bite)
['2501']|wormmyst|Mystara|Worm (Mystara)|Worm (Mystara)|Slime Worm|Carnivore|Very rare|10|Non- (0)|Nil|Average (10)|6|1|1|Solitary|G (80' long)|Swallow|Nil|11|D|2,000|Neutral|5|Subterranean|2d6 (bite)
['2501']|wyrd|Mystara|Wyrd|Wyrd|Greater|None|Very rare|8|Average (8-10)|Nil|Fearless (20)|12, Fl 24 (B)|1d2|2|Solitary|M (6' tall)|Paralysis, chill|See below|13|B|5,000|Chaotic evil|0|Forest, ruins|1d10 (sphere)/1d10 (sphere)
['2501']|wyrd|Mystara|Wyrd|Wyrd|Lesser|None|Rare|4|Low (5-7)|Nil|Fearless (20)|12|1d6|2|Solitary|M (6' tall)|Nil|See below|17|B|420|Chaotic evil|4|Forest, ruins|1d6 (sphere)/1d6 (sphere)
['2501']|yowler|Mystara|Yowler|Yowler|Yowler|Carnivore|Very rare|3+3|Semi- (2-4)|Nil|Fanatic (18)|15, Fl 27 (C)|2d4|1|Solitary or pack|M (4' long)|Baying|Hit only by silver or magical weapons for minimal damage|17|Nil|1,400|Chaotic evil|0|Any land|2d4 (bite)
